"sample_id","country","location_code","location_name","x1km_square","sample_projection","land_cover","date","year","digitised_by","pan_trap_station","trap_active_from","trap_active_to","trap_disturbed","temperature_start","temperature_end","cloud_cover_start","cloud_cover_end","wind_speed_start","wind_speed_end","exposure_sun","cast_shadow","vegetation_height_average","habitat_main","habitat_other","moved","sample_code_bycatch","wasps_solitary","wasps_social","wasps_parasitic","sawflies","flies","moths","butterflies","beetles_pollen","beetles_other","insects_small","insects_other","spiders","all_invertebrates_excluding_bees_hoverflies","bees","hoverflies","all_invertebrates_including_bees_hoverflies"
11800807,"Scotland","122","Craigierig","NT2023","OSGB","semi-natural","06/09/2020",2020,71960,1,"10:40","16:40","no",13,15,75,30,1,2,50,0,50,"H12 - Acid bog/mire habitats","H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",0,750,0,0,9,0,20,0,0,0,0,1,0,0,30,0,3,33
11800818,"Scotland","122","Craigierig","NT2023","OSGB","semi-natural","06/09/2020",2020,71960,2,"10:45","16:45","no",13,15,75,30,1,2,50,0,40,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland","H23 - Wet and dry heathland/ dry heather moorland",0,754,0,0,0,0,91,0,0,0,0,0,0,0,91,0,3,94
11800825,"Scotland","122","Craigierig","NT2023","OSGB","semi-natural","06/09/2020",2020,71960,3,"10:55","16:55","no",13,15,70,30,1,1,50,0,35,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland","H12 - Acid bog/mire habitats",0,758,0,0,1,0,44,0,0,0,0,0,0,0,45,0,0,45
11800834,"Scotland","122","Craigierig","NT2023","OSGB","semi-natural","06/09/2020",2020,71960,4,"11:05","17:05","no",14,15,80,25,1,1,50,0,30,"H12 - Acid bog/mire habitats","H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",0,759,0,0,7,0,64,0,0,0,0,0,0,0,71,0,1,72
11800843,"Scotland","122","Craigierig","NT2023","OSGB","semi-natural","06/09/2020",2020,71960,5,"11:15","17:15","no",14,15,85,30,1,1,50,0,6,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,0,761,0,0,1,0,78,0,0,0,1,0,0,0,80,0,1,81
11801953,"Scotland","112","Blairlinnans","NS4085","OSGB","agricultural","05/09/2020",2020,68198,1,"09:20","15:25","no",14,16,90,100,4,3,50,,30,"H16 - Dry semi/unimproved acid grassland",,0,72,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,5
11801964,"Scotland","112","Blairlinnans","NS4085","OSGB","agricultural","05/09/2020",2020,68198,2,"09:38","15:38","no",14,15,90,100,1,1,50,,8,"H16 - Dry semi/unimproved acid grassland","H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",0,73,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,5
11801994,"Scotland","112","Blairlinnans","NS4085","OSGB","agricultural","05/09/2020",2020,68198,3,"09:50","15:53","no",14,15,95,100,1,1,50,30,16,"H19 - Seasonally wet and wet marshy grasslands",,0,74,0,0,0,0,15,0,0,0,0,0,0,0,15,0,7,22
11802030,"Scotland","112","Blairlinnans","NS4085","OSGB","agricultural","05/09/2020",2020,68198,4,"10:05","16:06","no",15,15,90,95,1,1,50,,14,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,0,82,0,0,0,0,13,0,0,0,0,0,0,0,13,0,0,13
11802071,"Scotland","112","Blairlinnans","NS4085","OSGB","agricultural","05/09/2020",2020,68198,5,"10:14","16:16","no",15,15,85,95,1,1,50,,24,"H16 - Dry semi/unimproved acid grassland","H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)",0,83,0,0,0,0,3,0,0,0,0,1,0,0,4,1,2,7
11809181,"England","91","near Thornton","SK4706","OSGB","agricultural","08/09/2020",2020,131291,1,"10:00","16:15","no",20,24,100,30,1,0,20,80,100,"H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)","H30 - Small man-made woodlands",0,808,0,0,1,0,24,0,0,0,0,0,3,0,28,0,1,29
11809195,"England","91","near Thornton","SK4706","OSGB","agricultural","08/09/2020",2020,131291,2,"10:10","16:25","no",21,24,100,40,0,0,100,0,1,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,0,811,0,0,1,0,48,0,0,0,2,0,0,0,51,1,3,55
11809200,"England","91","near Thornton","SK4706","OSGB","agricultural","08/09/2020",2020,131291,3,"10:20","16:33","no",21,23,100,50,1,1,80,20,100,"H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)","H30 - Small man-made woodlands",0,816,0,0,2,0,13,0,0,0,4,0,0,0,19,1,2,22
11809227,"England","91","near Thornton","SK4706","OSGB","agricultural","08/09/2020",2020,131291,4,"10:35","16:45","no",21,24,100,50,1,0,5,95,200,"H35 - Intensive arable crops",,1,820,1,0,3,0,67,0,0,0,1,0,1,0,73,0,10,83
11809229,"England","91","near Thornton","SK4706","OSGB","agricultural","08/09/2020",2020,131291,5,"10:45","16:57","no",21,24,90,50,0,0,50,50,100,"H25 - Hedgerows","H35 - Intensive arable crops",0,831,0,0,1,0,31,0,0,0,3,3,1,0,39,1,3,43
11813405,"Scotland","85","near Blair Atholl","NN8664","OSGB","semi-natural","08/09/2020",2020,71960,1,"10:20","16:20","no",15,18,50,100,1,2,65,0,20,"H15 - Dry semi/unimproved (flower-rich) chalk/limestone grassland",,0,1150,0,0,1,0,16,0,0,0,0,1,2,0,20,3,5,28
11813416,"Scotland","85","near Blair Atholl","NN8664","OSGB","semi-natural","08/09/2020",2020,71960,2,"10:10","16:10","no",15,18,55,100,1,2,65,0,100,"H20 - Bracken dominated glades or hillsides",,0,1159,0,0,5,0,24,0,0,0,1,0,0,0,30,1,0,31
11813423,"Scotland","85","near Blair Atholl","NN8664","OSGB","semi-natural","08/09/2020",2020,71960,3,"10:00","16:00","no",15,18,60,100,1,2,65,0,45,"H20 - Bracken dominated glades or hillsides",,0,1161,0,0,0,0,16,0,0,0,0,0,0,0,16,3,2,21
11813431,"Scotland","85","near Blair Atholl","NN8664","OSGB","semi-natural","08/09/2020",2020,71960,4,"09:50","15:50","no",15,18,60,100,1,1,65,0,40,"H15 - Dry semi/unimproved (flower-rich) chalk/limestone grassland",,0,1167,0,0,9,0,17,0,0,0,0,0,2,1,29,4,9,42
11813438,"Scotland","85","near Blair Atholl","NN8664","OSGB","semi-natural","08/09/2020",2020,71960,5,"09:40","15:40","no",15,18,60,100,1,1,65,0,50,"H20 - Bracken dominated glades or hillsides","H26 - Mature broadleaved woodland",0,1181,0,0,7,0,16,0,0,0,0,0,0,0,23,0,1,24
11818134,"England","7","Crockham Hill","TQ4450","OSGB","agricultural","08/09/2020",2020,28,1,"09:49","15:54","no",17,23,100,100,3,3,20,0,10,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,0,1038,0,0,0,0,650,0,2,0,1,0,0,0,653,1,0,654
11818170,"England","7","Crockham Hill","TQ4450","OSGB","agricultural","08/09/2020",2020,28,2,"09:59","16:05","no",17,23,95,100,2,1,20,50,25,"H32 - Bare ground/herb/grass mosaics of wood rides, hedgebanks and green lanes","H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",1,1040,1,0,2,0,80,0,0,0,1,0,0,0,84,1,3,88
11818193,"England","7","Crockham Hill","TQ4450","OSGB","agricultural","08/09/2020",2020,28,3,"10:10","16:15","no",17,23,95,100,1,1,20,25,25,"H32 - Bare ground/herb/grass mosaics of wood rides, hedgebanks and green lanes","H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",1,1045,0,0,0,0,84,0,0,0,4,0,5,0,93,0,3,96
11818196,"England","7","Crockham Hill","TQ4450","OSGB","agricultural","08/09/2020",2020,28,4,"10:22","16:32","no",17,23,90,100,3,2,20,0,10,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,0,1049,0,0,1,0,800,0,0,0,1,0,1,0,803,1,0,804
11818213,"England","7","Crockham Hill","TQ4450","OSGB","agricultural","08/09/2020",2020,28,5,"10:31","16:40","no",18,23,80,100,2,2,20,0,12,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,0,1051,0,0,0,0,700,0,1,0,0,1,1,0,703,0,1,704
11818229,"England","6","Sissinghurst","TQ8038","OSGB","agricultural","09/09/2020",2020,28,1,"10:05","16:05","no",20,24,10,60,1,1,75,50,30,"H32 - Bare ground/herb/grass mosaics of wood rides, hedgebanks and green lanes",,0,971,4,0,2,0,33,0,0,0,0,0,0,0,39,1,3,43
11818231,"England","6","Sissinghurst","TQ8038","OSGB","agricultural","09/09/2020",2020,28,2,"10:15","16:15","no",20,24,15,30,1,2,75,80,60,"H32 - Bare ground/herb/grass mosaics of wood rides, hedgebanks and green lanes",,0,976,0,0,2,0,29,0,0,0,0,0,0,0,31,1,1,33
11818414,"England","6","Sissinghurst","TQ8038","OSGB","agricultural","09/09/2020",2020,28,3,"10:20","16:25","no",20,22,15,30,1,3,75,100,60,"H32 - Bare ground/herb/grass mosaics of wood rides, hedgebanks and green lanes",,0,979,0,0,0,0,7,0,0,0,1,0,0,0,8,0,0,8
11818419,"England","6","Sissinghurst","TQ8038","OSGB","agricultural","09/09/2020",2020,28,4,"10:30","16:35","no",21,23,5,40,3,2,75,25,45,"H32 - Bare ground/herb/grass mosaics of wood rides, hedgebanks and green lanes","H33 - Orchards, hop gardens and vineyards",1,980,0,0,0,0,56,0,0,1,0,0,1,0,58,0,0,58
11818433,"England","6","Sissinghurst","TQ8038","OSGB","agricultural","09/09/2020",2020,28,5,"10:35","16:40","no",21,23,5,60,3,2,75,50,100,"H32 - Bare ground/herb/grass mosaics of wood rides, hedgebanks and green lanes","H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",0,981,0,0,0,0,53,0,0,0,0,1,0,0,54,0,0,54
11824008,"England","28","near Wool","SY8586","OSGB","agricultural","09/09/2020",2020,167646,1,"09:26","15:27","no",17,20,70,95,3,3,0,,6,"H19 - Seasonally wet and wet marshy grasslands","H25 - Hedgerows",0,1143,0,0,5,0,29,0,0,0,0,0,0,0,34,0,1,35
11824011,"England","28","near Wool","SY8586","OSGB","agricultural","09/09/2020",2020,167646,2,"09:40","15:36","no",17,20,85,100,3,3,0,,30,"H19 - Seasonally wet and wet marshy grasslands","H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)",0,1145,0,0,2,0,14,0,0,0,0,0,0,0,16,0,0,16
11824016,"England","28","near Wool","SY8586","OSGB","agricultural","09/09/2020",2020,167646,3,"09:50","15:47","no",18,20,90,100,3,3,0,,10,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)","H25 - Hedgerows",0,1146,0,0,1,0,34,0,0,0,1,1,0,0,37,0,0,37
11824024,"England","28","near Wool","SY8586","OSGB","agricultural","09/09/2020",2020,167646,4,"10:08","15:58","no",18,19,90,98,3,3,0,,8,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)","H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",0,1147,0,0,1,1,57,0,0,0,0,0,1,0,60,0,1,61
11824659,"England","28","near Wool","SY8586","OSGB","agricultural","09/09/2020",2020,167646,5,"10:35","16:08","no",18,19,85,95,3,3,0,,10,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)","H19 - Seasonally wet and wet marshy grasslands",0,1149,0,0,0,0,41,0,0,0,0,0,0,0,41,0,0,41
11826498,"England","27","Aston le Walls","SP4951","OSGB","agricultural","08/09/2020",2020,162966,1,"09:55","16:00","no",18,22,80,60,1,1,60,0,60,"H17 - Dry semi/unimproved (flower-rich) neutral grassland",,0,204,0,0,0,0,470,0,0,0,1,0,0,1,472,2,1,475
11826514,"England","182","near Southwater","TQ1827","OSGB","agricultural","10/09/2020",2020,165262,1,"09:00","15:15","no",13,18,0,25,0,1,90,10,30,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)",,0,982,0,0,0,0,98,0,0,0,0,0,1,0,99,2,0,101
11826519,"England","27","Aston le Walls","SP4951","OSGB","agricultural","08/09/2020",2020,162966,2,"09:49","15:53","no",18,22,75,60,1,1,60,0,0,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)",,0,208,0,0,0,0,195,0,0,0,0,0,0,0,195,3,0,198
11826536,"England","182","near Southwater","TQ1827","OSGB","agricultural","10/09/2020",2020,165262,2,"09:11","15:25","no",13,18,0,25,0,0,50,50,60,"H17 - Dry semi/unimproved (flower-rich) neutral grassland",,0,985,0,0,0,0,120,0,0,0,0,0,0,0,120,1,4,125
11826551,"England","27","Aston le Walls","SP4951","OSGB","agricultural","08/09/2020",2020,162966,3,"09:42","15:45","no",18,22,75,60,1,1,60,0,80,"H25 - Hedgerows","H32 - Bare ground/herb/grass mosaics of wood rides, hedgebanks and green lanes",0,212,0,0,18,0,200,1,0,0,5,0,0,0,224,3,2,229
11826553,"England","182","near Southwater","TQ1827","OSGB","agricultural","10/09/2020",2020,165262,3,"09:17","15:35","no",13,19,0,25,1,0,100,0,40,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)",,0,991,0,0,7,0,82,0,0,0,1,0,0,0,90,0,0,90
11826573,"England","27","Aston le Walls","SP4951","OSGB","agricultural","08/09/2020",2020,162966,4,"09:32","15:35","no",18,22,80,60,2,2,60,0,80,"H25 - Hedgerows","H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)",0,218,0,1,0,0,140,0,0,0,0,0,1,0,142,1,0,143
11826591,"England","182","near Southwater","TQ1827","OSGB","agricultural","10/09/2020",2020,165262,4,"09:38","15:56","no",13,20,0,25,1,1,100,0,10,"H17 - Dry semi/unimproved (flower-rich) neutral grassland",,0,992,0,0,0,0,103,0,0,0,0,0,0,1,104,2,2,108
11826592,"England","27","Aston le Walls","SP4951","OSGB","agricultural","08/09/2020",2020,162966,5,"09:22","15:22","no",18,22,90,50,1,2,60,0,40,"H25 - Hedgerows","H32 - Bare ground/herb/grass mosaics of wood rides, hedgebanks and green lanes",0,221,0,0,1,0,350,0,0,2,1,0,0,0,354,5,0,359
11826605,"England","182","near Southwater","TQ1827","OSGB","agricultural","10/09/2020",2020,165262,5,"09:58","16:09","no",13,20,0,30,1,0,100,0,70,"H17 - Dry semi/unimproved (flower-rich) neutral grassland",,0,997,1,0,0,0,35,0,1,0,0,0,0,0,37,2,3,42
11841938,"England","94","Chinley Head","SK0484","OSGB","agricultural","14/09/2020",2020,70542,1,"09:08","15:08","no",15,25,10,5,0,1,100,10,3,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,0,1183,0,0,0,0,28,0,0,0,2,0,0,1,31,0,1,32
11841940,"England","94","Chinley Head","SK0484","OSGB","agricultural","14/09/2020",2020,70542,2,"09:18","15:18","no",17,24,5,0,0,1,100,10,20,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,0,1185,0,0,3,0,12,0,0,1,0,1,0,0,17,3,0,20
11842069,"England","94","Chinley Head","SK0484","OSGB","agricultural","14/09/2020",2020,70542,3,"09:43","15:43","no",19,23,5,0,1,1,100,100,10,"H27 - Mature coniferous woodland","H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",0,1189,0,0,2,0,8,0,0,0,1,0,0,0,11,1,0,12
11842156,"England","94","Chinley Head","SK0484","OSGB","agricultural","14/09/2020",2020,70542,4,"09:55","15:55","no",20,26,0,0,1,1,100,0,5,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,0,1191,0,0,2,0,43,0,0,0,0,0,0,0,45,0,1,46
11842161,"England","94","Chinley Head","SK0484","OSGB","agricultural","14/09/2020",2020,70542,5,"10:02","16:02","no",20,25,0,0,1,1,100,20,20,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland","H29 - Lines of trees or scattered trees of parkland",0,1193,1,0,1,0,35,0,0,0,3,1,0,0,41,0,1,42
11842395,"Scotland","86","Grantown-on-Spey","NJ0327","OSGB","semi-natural","14/09/2020",2020,125221,1,"10:22","16:10","no",14,17,100,75,3,2,10,90,60,"H17 - Dry semi/unimproved (flower-rich) neutral grassland",,0,105,0,0,1,0,86,0,1,0,1,1,0,0,90,4,10,104
11842411,"Scotland","86","Grantown-on-Spey","NJ0327","OSGB","semi-natural","14/09/2020",2020,125221,2,"10:40","16:26","no",14,17,100,90,3,2,40,60,70,"H19 - Seasonally wet and wet marshy grasslands",,0,120,0,0,0,0,51,2,0,0,0,0,0,0,53,2,14,69
11842418,"Scotland","86","Grantown-on-Spey","NJ0327","OSGB","semi-natural","14/09/2020",2020,125221,3,"10:49","16:44","no",14,17,100,80,2,1,30,70,20,"H27 - Mature coniferous woodland",,0,137,0,0,5,0,16,2,0,0,1,1,1,1,27,0,1,28
11842420,"Scotland","86","Grantown-on-Spey","NJ0327","OSGB","semi-natural","14/09/2020",2020,125221,4,"10:58","16:53","no",14,17,100,50,3,1,10,90,25,"H28 - Mature mixed broadleaved and coniferous woodland",,0,139,0,0,3,0,25,0,0,0,0,0,0,0,28,0,2,30
11842424,"Scotland","86","Grantown-on-Spey","NJ0327","OSGB","semi-natural","14/09/2020",2020,125221,5,"11:07","17:01","no",16,17,80,60,3,1,75,25,25,"H27 - Mature coniferous woodland",,0,142,1,1,0,0,18,0,0,0,0,0,0,0,20,3,0,23
11846511,"England","34","Rowlee Pasture","SK1590","OSGB","semi-natural","13/09/2020",2020,127225,1,"10:00","16:02","no",15,19,80,5,2,2,85,0,35,"H23 - Wet and dry heathland/ dry heather moorland",,0,1075,0,0,0,0,27,0,0,0,1,0,0,0,28,1,2,31
11846514,"England","34","Rowlee Pasture","SK1590","OSGB","semi-natural","13/09/2020",2020,127225,2,"10:10","16:14","no",18,20,60,5,2,2,85,0,20,"H23 - Wet and dry heathland/ dry heather moorland",,0,1079,1,0,6,0,37,0,1,0,0,0,1,0,46,3,3,52
11846522,"England","34","Rowlee Pasture","SK1590","OSGB","semi-natural","13/09/2020",2020,127225,3,"10:20","16:26","no",19,20,60,5,1,1,85,5,30,"H23 - Wet and dry heathland/ dry heather moorland",,0,1086,0,0,2,0,24,0,0,0,0,0,0,0,26,0,1,27
11846529,"England","34","Rowlee Pasture","SK1590","OSGB","semi-natural","13/09/2020",2020,127225,4,"10:34","16:39","no",19,20,50,5,2,2,85,0,15,"H23 - Wet and dry heathland/ dry heather moorland",,0,1088,0,0,0,0,6,0,0,0,0,0,0,0,6,1,1,8
11846533,"England","34","Rowlee Pasture","SK1590","OSGB","semi-natural","13/09/2020",2020,127225,5,"10:50","16:54","no",19,21,45,5,3,3,85,0,15,"H23 - Wet and dry heathland/ dry heather moorland",,0,1091,0,0,1,0,14,0,0,0,0,0,0,0,15,0,1,16
11847234,"England","183","near Ditton Priors","SO6087","OSGB","agricultural","14/09/2020",2020,283015,1,"10:55","16:45","no",24,24,0,0,1,1,100,0,20,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,1,1012,3,0,4,0,67,1,0,0,2,3,35,0,115,2,1,118
11847240,"England","183","near Ditton Priors","SO6087","OSGB","agricultural","14/09/2020",2020,283015,2,"10:40","16:40","no",22,24,0,0,1,1,100,10,10,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,0,1016,0,0,7,0,56,0,0,0,2,1,1,0,67,1,1,69
11847259,"England","183","near Ditton Priors","SO6087","OSGB","agricultural","14/09/2020",2020,283015,3,"10:25","16:15","no",21,28,0,0,1,0,100,0,20,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,0,1019,0,0,1,0,52,0,0,0,0,1,14,1,69,4,1,74
11847334,"England","183","near Ditton Priors","SO6087","OSGB","agricultural","14/09/2020",2020,283015,4,"10:10","16:05","no",19,28,0,0,1,1,100,0,40,"H25 - Hedgerows","H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)",1,1025,0,0,0,0,11,0,0,0,0,0,2,0,13,2,2,17
11847380,"England","183","near Ditton Priors","SO6087","OSGB","agricultural","14/09/2020",2020,283015,5,"09:55","15:55","no",18,26,0,0,1,1,100,5,30,"H16 - Dry semi/unimproved acid grassland",,0,1030,2,0,1,0,21,0,0,0,0,1,1,0,26,5,2,33
11854916,"Scotland","166","Cromlet","NN7911","OSGB","semi-natural","31/08/2020",2020,228102,1,"09:57","16:08","no",13,15,70,100,2,3,50,0,30,"H23 - Wet and dry heathland/ dry heather moorland",,0,1068,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,9
11854997,"Scotland","166","Cromlet","NN7911","OSGB","semi-natural","31/08/2020",2020,228102,2,"10:16","16:16","no",13,15,60,100,3,4,50,0,30,"H23 - Wet and dry heathland/ dry heather moorland",,0,1069,0,0,0,0,22,0,0,0,0,0,0,0,22,1,0,23
11855019,"Scotland","166","Cromlet","NN7911","OSGB","semi-natural","31/08/2020",2020,228102,3,"10:27","16:27","no",13,15,50,100,2,3,50,0,30,"H23 - Wet and dry heathland/ dry heather moorland",,0,1071,0,0,0,0,26,0,0,0,0,0,0,0,26,0,0,26
11855025,"Scotland","166","Cromlet","NN7911","OSGB","semi-natural","31/08/2020",2020,228102,4,"10:40","16:40","no",13,15,70,100,3,3,50,0,30,"H23 - Wet and dry heathland/ dry heather moorland",,0,1072,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,11
11855029,"Scotland","166","Cromlet","NN7911","OSGB","semi-natural","31/08/2020",2020,228102,5,"11:52","16:52","no",13,15,95,100,2,2,50,0,30,"H23 - Wet and dry heathland/ dry heather moorland",,0,1073,0,0,0,0,14,0,0,0,0,0,0,0,14,1,0,15
11857083,"England","108","Goring Heath","SU6679","OSGB","semi-natural","16/09/2020",2020,142286,1,"08:45","14:50","no",17,26,80,0,0,1,50,90,150,"H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)","H25 - Hedgerows",0,24,0,0,1,0,3,0,0,0,0,0,0,0,4,0,0,4
11857096,"England","108","Goring Heath","SU6679","OSGB","semi-natural","16/09/2020",2020,142286,2,"09:02","15:08","no",18,26,80,0,0,0,60,80,50,"H26 - Mature broadleaved woodland","H26 - Mature broadleaved woodland",0,25,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,10
11857104,"England","108","Goring Heath","SU6679","OSGB","semi-natural","16/09/2020",2020,142286,3,"09:12","15:20","no",18,26,80,0,1,0,60,80,100,"H26 - Mature broadleaved woodland","H26 - Mature broadleaved woodland",0,26,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,2
11857113,"England","108","Goring Heath","SU6679","OSGB","semi-natural","16/09/2020",2020,142286,4,"09:42","16:05","no",19,25,75,0,0,0,60,70,40,"H26 - Mature broadleaved woodland","H26 - Mature broadleaved woodland",0,27,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,4
11857119,"England","108","Goring Heath","SU6679","OSGB","semi-natural","16/09/2020",2020,142286,5,"09:52","15:58","no",19,25,75,0,0,1,60,80,125,"H26 - Mature broadleaved woodland","H26 - Mature broadleaved woodland",0,30,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3
11862812,"Scotland","44","Outerwards","NS2366","OSGB","semi-natural","14/09/2020",2020,68198,1,"10:31","16:34","no",15,17,90,75,2,1,90,0,20,"H12 - Acid bog/mire habitats",,0,169,0,0,4,0,12,0,0,0,0,0,1,0,17,1,1,19
11862828,"Scotland","44","Outerwards","NS2366","OSGB","semi-natural","14/09/2020",2020,68198,2,"10:23","16:24","no",15,17,90,85,2,1,90,0,30,"H12 - Acid bog/mire habitats",,0,172,0,0,1,0,37,0,0,0,0,0,0,0,38,1,9,48
11863040,"Scotland","44","Outerwards","NS2366","OSGB","semi-natural","14/09/2020",2020,68198,3,"10:14","16:16","no",15,17,95,90,2,1,90,0,44,"H16 - Dry semi/unimproved acid grassland","H19 - Seasonally wet and wet marshy grasslands",0,183,0,0,2,0,32,0,0,0,0,0,1,0,35,0,13,48
11863052,"Scotland","44","Outerwards","NS2366","OSGB","semi-natural","14/09/2020",2020,68198,4,"10:05","16:07","yes",15,17,100,90,2,1,90,0,12,"H16 - Dry semi/unimproved acid grassland","H13 - Flushes",0,197,0,0,0,0,19,0,0,0,0,0,0,0,19,0,1,20
11863082,"Scotland","44","Outerwards","NS2366","OSGB","semi-natural","14/09/2020",2020,68198,5,"09:50","15:50","yes",15,17,100,95,2,1,90,0,10,"H16 - Dry semi/unimproved acid grassland",,0,199,0,0,5,0,41,0,0,0,6,0,0,0,52,1,3,56
11873588,"Wales","64","Pilleth","SO2568","OSGB","agricultural","29/08/2020",2020,158802,1,"10:25","16:25","no",16,15,20,40,4,1,60,0,70,"H20 - Bracken dominated glades or hillsides","H22 - Dry scrub/shrub thickets",0,863,2,0,2,0,92,0,0,0,1,0,0,0,97,16,6,119
11873611,"Wales","64","Pilleth","SO2568","OSGB","agricultural","29/08/2020",2020,158802,2,"10:15","16:15","no",16,15,15,50,1,0,60,0,100,"H22 - Dry scrub/shrub thickets","H20 - Bracken dominated glades or hillsides",0,886,8,0,2,0,203,1,1,1,0,0,0,0,216,25,12,253
11873623,"Wales","64","Pilleth","SO2568","OSGB","agricultural","29/08/2020",2020,158802,3,"10:00","16:00","no",15,15,15,50,2,2,60,0,60,"H20 - Bracken dominated glades or hillsides","H16 - Dry semi/unimproved acid grassland",0,924,1,0,0,0,93,0,0,0,0,0,1,0,95,5,8,108
11873643,"Wales","64","Pilleth","SO2568","OSGB","agricultural","29/08/2020",2020,158802,4,"09:50","15:50","no",14,15,15,60,3,2,60,10,60,"H20 - Bracken dominated glades or hillsides","H16 - Dry semi/unimproved acid grassland",1,938,0,0,0,0,56,1,0,0,0,0,0,0,57,6,15,78
11873666,"Wales","64","Pilleth","SO2568","OSGB","agricultural","29/08/2020",2020,158802,5,"09:40","15:40","no",13,16,20,50,3,3,60,30,15,"H17 - Dry semi/unimproved (flower-rich) neutral grassland",,0,960,0,0,0,0,44,0,0,0,0,0,0,0,44,3,7,54
11873703,"Wales","146","Duffryn","SS8395","OSGB","semi-natural","26/08/2020",2020,158802,1,"10:05","16:15","no",15,17,100,80,1,1,5,10,80,"H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)","H26 - Mature broadleaved woodland",0,648,0,0,16,0,75,1,0,0,0,0,0,0,92,1,8,101
11873744,"Wales","146","Duffryn","SS8395","OSGB","semi-natural","26/08/2020",2020,158802,2,"09:52","16:00","no",15,17,100,80,1,1,5,0,100,"H16 - Dry semi/unimproved acid grassland","H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)",0,658,0,0,10,0,83,0,0,0,0,0,0,0,93,3,13,109
11873750,"Wales","146","Duffryn","SS8395","OSGB","semi-natural","26/08/2020",2020,158802,3,"09:45","15:50","no",15,17,100,80,1,3,5,0,100,"H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)","H17 - Dry semi/unimproved (flower-rich) neutral grassland",0,675,0,0,6,0,84,0,3,0,0,0,3,0,96,5,16,117
11873765,"Wales","146","Duffryn","SS8395","OSGB","semi-natural","26/08/2020",2020,158802,4,"09:35","15:35","no",15,17,100,85,3,4,5,0,15,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,0,697,0,0,0,0,8,0,0,0,0,0,0,0,8,1,2,11
11873782,"Wales","146","Duffryn","SS8395","OSGB","semi-natural","26/08/2020",2020,158802,5,"09:25","15:25","no",15,17,100,85,2,3,5,0,120,"H20 - Bracken dominated glades or hillsides","H16 - Dry semi/unimproved acid grassland",0,701,0,0,2,0,59,0,0,0,0,1,0,0,62,1,6,69
11873864,"Wales","74","near Nantymaen","SN7659","OSGB","semi-natural","30/08/2020",2020,158802,1,"10:15","16:15","no",11,16,0,80,3,2,85,0,25,"H12 - Acid bog/mire habitats",,0,592,0,0,0,0,23,0,0,0,0,0,1,0,24,2,2,28
